Date,Open,High,Low,Volume,Close
2018-02-22T10:00:00+00:00,976200,979000,955000,5915.42310578,966900
2018-02-22T11:00:00+00:00,966900,984000,965300,2382.27994995,983800
2018-02-22T12:00:00+00:00,983700,994000,945100,5457.81619267,957000
2018-02-22T13:00:00+00:00,955000,966400,947100,3638.29155609,956300
2018-02-22T14:00:00+00:00,956500,974000,951900,3355.47284752,961000
2018-02-22T15:00:00+00:00,961000,978500,960000,2456.29734197,971000
2018-02-22T16:00:00+00:00,971000,974800,965000,1097.38100266,965900
2018-02-22T17:00:00+00:00,965900,968000,952000,761.6308789,958000
2018-02-22T18:00:00+00:00,960000,968000,958100,275.63189231,967900
2018-02-22T19:00:00+00:00,968000,970900,961500,436.55070443,970900
2018-02-22T20:00:00+00:00,970900,977500,967500,512.77891601,977500
2018-02-22T21:00:00+00:00,977500,984700,967200,872.40434012,972100
2018-02-22T22:00:00+00:00,972100,977800,965000,677.19037313,974000
2018-02-22T23:00:00+00:00,974000,977000,956500,1309.02864853,960000
2018-02-23T00:00:00+00:00,960000,960000,938600,3091.00495363,940200
2018-02-23T01:00:00+00:00,940200,943800,930500,2611.80890872,943100
2018-02-23T02:00:00+00:00,943100,972600,937000,2582.93411457,963000
2018-02-23T03:00:00+00:00,963100,995000,956600,5790.77569169,985000
2018-02-23T04:00:00+00:00,985000,994900,972700,4594.45094731,979400
2018-02-23T05:00:00+00:00,979400,993000,976800,3050.77267083,978200
2018-02-23T06:00:00+00:00,978200,979900,968800,1971.54228868,979900
2018-02-23T07:00:00+00:00,979900,987200,979900,1780.92634496,987200
2018-02-23T08:00:00+00:00,987900,1015000,987200,4659.17425184,1003000
2018-02-23T09:00:00+00:00,1003000,1028500,1002500,5238.54487918,1015500
2018-02-23T10:00:00+00:00,1015500,1025500,1000000,3576.05223279,1008000
2018-02-23T11:00:00+00:00,1008000,1023000,1007000,2099.05867859,1022500
2018-02-23T12:00:00+00:00,1022500,1027500,1010000,2256.25503545,1023000
2018-02-23T13:00:00+00:00,1022500,1023500,1016500,1289.42498318,1020000
2018-02-23T14:00:00+00:00,1020000,1029500,1018000,2865.18584285,1021000
2018-02-23T15:00:00+00:00,1022000,1025000,1016000,1035.90072924,1019500
2018-02-23T16:00:00+00:00,1019000,1021000,998500,2647.64938699,1001000
2018-02-23T17:00:00+00:00,1001500,1003500,995000,915.75704027,1003000
2018-02-23T18:00:00+00:00,1002500,1014500,999000,737.35929305,1005000
2018-02-23T19:00:00+00:00,1006000,1010500,995000,412.49799461,995000
2018-02-23T20:00:00+00:00,994900,997600,987200,648.50841438,993000
2018-02-23T21:00:00+00:00,992200,1000000,991800,491.67028411,996700
2018-02-23T22:00:00+00:00,996700,1014000,995000,780.37237971,1013000
2018-02-23T23:00:00+00:00,1013000,1019000,1010500,904.59303025,1017000
2018-02-24T00:00:00+00:00,1016500,1030000,1015000,3369.60308901,1028500
2018-02-24T01:00:00+00:00,1028500,1029000,1019000,1374.86377663,1023000
2018-02-24T02:00:00+00:00,1023000,1031000,1023000,2097.93835114,1030000
2018-02-24T03:00:00+00:00,1030000,1030000,1017500,1699.22650257,1025000
2018-02-24T04:00:00+00:00,1025000,1028000,1018500,1416.13343453,1018500
2018-02-24T05:00:00+00:00,1018500,1025000,1017000,797.28333417,1024500
2018-02-24T06:00:00+00:00,1024500,1026000,997000,2967.31718838,1002000
2018-02-24T07:00:00+00:00,1002000,1003000,978000,4187.6515292,1000000
2018-02-24T08:00:00+00:00,1000000,1001000,980100,2145.05078958,983500
2018-02-24T09:00:00+00:00,983500,996000,983500,1397.75279581,986300
2018-02-24T10:00:00+00:00,987000,988000,966000,3048.75609066,974600
2018-02-24T11:00:00+00:00,974500,982500,967500,1113.63821781,976900
2018-02-24T12:00:00+00:00,977000,984500,969000,1206.9820932,984300
2018-02-24T13:00:00+00:00,984300,984300,973000,1653.5996741,977700
2018-02-24T14:00:00+00:00,978000,986100,972400,1035.07458792,982900
2018-02-24T15:00:00+00:00,983000,987900,980500,945.71134234,982000
2018-02-24T16:00:00+00:00,982000,983000,975300,509.21437443,980500
2018-02-24T17:00:00+00:00,980600,980600,971300,381.13593738,973700
2018-02-24T18:00:00+00:00,973800,977600,972300,145.41463391,972600
2018-02-24T19:00:00+00:00,973000,977500,971500,73.80275299,976400
2018-02-24T20:00:00+00:00,976400,976500,970500,273.56527187,971600
2018-02-24T21:00:00+00:00,971600,979800,970100,202.71227299,975500
2018-02-24T22:00:00+00:00,975600,991800,975500,440.44918244,985900
2018-02-24T23:00:00+00:00,985900,998000,984000,794.02366621,993000
2018-02-25T00:00:00+00:00,993000,993600,982000,591.1981717,989500
2018-02-25T01:00:00+00:00,989400,995500,987000,1079.21431887,992500
2018-02-25T02:00:00+00:00,992700,994000,987700,682.22575375,988000
2018-02-25T03:00:00+00:00,992500,992500,978500,1089.38690945,986600
2018-02-25T04:00:00+00:00,986500,991000,982300,520.57504569,986400
2018-02-25T05:00:00+00:00,986200,990500,985300,459.37446536,987300
2018-02-25T06:00:00+00:00,987400,997900,987400,1249.87573869,993400
